#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1548685920897658323,0.5261252092,-0.2160090669,-0.1699954923,9.3631908423,0.1544336658,1.0693322463
1548685920902636323,0.5317344569,-0.2410461435,-0.1737837515,9.2902354088,0.1363187446,0.9812365375
1548685920907616323,0.5368589217,-0.2626330734,-0.1762280826,9.1359526068,0.1493479359,0.9798193925
1548685920912595323,0.5424614707,-0.2752924665,-0.1765358215,9.0031976376,0.1563951031,0.9699042217
1548685920917574323,0.5461400358,-0.2876879555,-0.1738736262,8.8668546963,0.2295308444,0.9787778325
1548685920922553323,0.5505365407,-0.2934539268,-0.1704175208,8.7639994950,0.2942958631,0.9625787922
1548685920927532323,0.5556616377,-0.2969162381,-0.1658957214,8.6611442936,0.3218084755,0.9018418791
1548685920932511323,0.5661584986,-0.3029807599,-0.1557810601,8.6204806094,0.3265653170,0.8918442598
1548685920937490323,0.5754519926,-0.3012913489,-0.1410978253,8.5511131480,0.3012446574,0.8623165131
1548685920942469323,0.5803890707,-0.2979026588,-0.1242298463,8.4996855474,0.3216102615,0.8161203062
1548685920947447323,0.5899402677,-0.2927745268,-0.1055244331,8.4398860117,0.2914945858,0.8216323787
1548685920952427323,0.5973014751,-0.2847714193,-0.0870705186,8.3824784575,0.2493649414,0.7767060024
1548685920957406323,0.6032136766,-0.2739033056,-0.0664583166,8.4123782253,0.2373847424,0.7129972689
1548685920962385323,0.6098580848,-0.2610227380,-0.0442432706,8.3621466153,0.1832470022,0.6433578409
1548685920967365323,0.6136047072,-0.2496049293,-0.0203907603,8.3621466153,0.1712300970,0.6668069302
1548685920972343323,0.6180811416,-0.2364600474,0.0045278865,8.3334428382,0.1675897874,0.5745873973
1548685920977322323,0.6242330178,-0.2221357358,0.0259406949,8.3549706711,0.1555993107,0.5602294088
1548685920982301323,0.6281756563,-0.2043423851,0.0438799897,8.4111822346,0.1448531038,0.5125738987
1548685920987280323,0.6343145762,-0.1888547050,0.0634126623,8.4709817702,0.0668166323,0.4730928264
1548685920992259323,0.6380058035,-0.1739307706,0.0786716577,8.5379572502,-0.0027991960,0.4628192903
1548685920997238323,0.6385264281,-0.1610166435,0.0899329395,8.6312445258,-0.0399370787,0.4334219562
1548685921002217323,0.6387938115,-0.1501070525,0.0985132579,8.7448636436,-0.0169654748,0.4025597660
1548685921007197323,0.6373475843,-0.1400521878,0.1038875849,8.8417388913,-0.0144431654,0.3262113397
1548685921012175323,0.6358705533,-0.1345706948,0.1020169153,8.9445940927,0.0289439632,0.3271427590
1548685921017154323,0.6368261460,-0.1270723380,0.1022711018,9.0127655633,0.0782969650,0.3426130443
1548685921022134323,0.6387352984,-0.1238694392,0.0979561901,9.1263846811,0.1072770215,0.3586413344
1548685921027113323,0.6423524249,-0.1221079665,0.0949697899,9.2232599289,0.1494551183,0.3010395539
1548685921032092323,0.6472020278,-0.1269778374,0.0930516825,9.2794714924,0.1711545555,0.2990954488
1548685921037070323,0.6535014386,-0.1315487690,0.0903151749,9.3141552231,0.2517104000,0.3419771355
1548685921042049323,0.6641811221,-0.1320880650,0.0918326412,9.2687075760,0.3225543474,0.3812644141
1548685921047028323,0.6792499455,-0.1334952572,0.0973393794,9.2663155945,0.3766274845,0.4598272970
1548685921052008323,0.6940773205,-0.1297258653,0.1049919797,9.2304358731,0.3849952706,0.5540982844
1548685921056987323,0.7127897140,-0.1199030506,0.1158274093,9.1419325604,0.3981052157,0.6150886770
1548685921061966323,0.7332207899,-0.1080796180,0.1312102670,9.0498412754,0.4364462571,0.6772938137
1548685921066944323,0.7575218607,-0.0901881987,0.1470913104,8.9816698048,0.4772200446,0.7684797781
1548685921071923323,0.7832483400,-0.0604661035,0.1621451013,8.9433981020,0.5480728015,0.8428382511
1548685921076902323,0.8126015700,-0.0292795675,0.1758234995,8.8824025756,0.6285111858,0.9456392378
1548685921081882323,0.8419531619,0.0062240876,0.1908408997,8.9134983341,0.6838271245,0.9440288826
1548685921086861323,0.8737148876,0.0423278984,0.2034203686,8.9816698048,0.7367851979,0.9805996531
1548685921091840323,0.9037723443,0.0767048207,0.2141368316,9.1108368018,0.7129099586,0.9858788433
1548685921096819323,0.9306823887,0.1073232419,0.2243469455,9.2507677153,0.6890479336,1.0379033225
1548685921101798323,0.9566326158,0.1310228059,0.2337655016,9.4194024058,0.5786994288,1.0309436659
1548685921106777323,0.9757949216,0.1474988509,0.2408330783,9.6382687064,0.4131348265,1.0631716470
1548685921111756323,0.9825667913,0.1587657597,0.2418386377,9.8870347747,0.2055477621,1.0305262926
1548685921116735323,0.9808697065,0.1578950130,0.2415857540,10.0652373910,0.0050842140,1.0105639985
1548685921121714323,0.9723775163,0.1489446055,0.2373717687,10.2506159515,-0.1713367141,1.0127714345
1548685921126693323,0.9561146906,0.1373821019,0.2302748582,10.3534711529,-0.3070014737,1.0149210373
1548685921131671323,0.9325762012,0.1206105846,0.2210981454,10.4072907350,-0.3477928802,0.9966133450
1548685921136651323,0.9047010526,0.0983266419,0.2149171026,10.4575223449,-0.2912517590,1.0263939403
1548685921141630323,0.8777958539,0.0760468837,0.2087275360,10.4623063078,-0.1794886672,0.9911310732
1548685921146609323,0.8576877151,0.0474597873,0.2014093138,10.3032395429,-0.0186574144,1.0694576991
1548685921151588323,0.8375785934,0.0214629624,0.1948944929,10.1202529638,0.0760514946,1.1832963454
1548685921156568323,0.8232864150,0.0067142978,0.1920783987,9.8954067097,0.1094227979,1.2531738982
1548685921161546323,0.8131231544,0.0008957543,0.1937831114,9.6406606878,0.1067066792,1.3656710931
1548685921166525323,0.8056182532,0.0043039124,0.1973365521,9.4576741087,0.1040786557,1.5123590965
1548685921171505323,0.8000371210,0.0238473938,0.2040821239,9.3775427309,0.0426940661,1.5181563339
1548685921176483323,0.7951855748,0.0523107197,0.2145729432,9.3990705637,-0.0822553199,1.4862427843
1548685921181462323,0.7879400932,0.0810212935,0.2307226021,9.4780059508,-0.2263612783,1.4054872763
1548685921186442323,0.7836459625,0.1085533807,0.2538276477,9.5820571428,-0.3944702138,1.3372908602
1548685921191420323,0.7752251731,0.1317563902,0.2745560602,9.6586005485,-0.5205537508,1.2846985519
1548685921196399323,0.7607191981,0.1601341795,0.2931860485,9.6765404092,-0.5445655375,1.2211559322
1548685921201379323,0.7432266629,0.1914508003,0.2992215708,9.7626517405,-0.5408547518,1.2082581557
1548685921206357323,0.7288337921,0.2257091031,0.2969047827,9.8021194341,-0.4699065585,1.1443977469
1548685921211336323,0.7131801263,0.2594336497,0.2857397685,9.8499590626,-0.3496787760,1.0874443914
1548685921216315323,0.6986786118,0.2897694439,0.2624858595,9.9241104868,-0.2402339067,1.0582703436
1548685921221294323,0.6875524819,0.3172617084,0.2346404362,10.0508855024,-0.0886652659,0.9767869447
1548685921226273323,0.6800471835,0.3433471308,0.2032741184,10.1860324530,0.0869474631,0.9549705883
1548685921231252323,0.6781145340,0.3616930813,0.1681062630,10.2972595893,0.2805561850,0.9545770905
1548685921236232323,0.6752297707,0.3765651316,0.1348288375,10.4694822520,0.4766431687,0.8349491511
1548685921241211323,0.6835133710,0.3877316634,0.1025301222,10.6799766176,0.6619619218,0.8074140124
1548685921246192323,0.6967264701,0.3853198095,0.0793269770,10.8820990481,0.8604889929,0.7295806891
1548685921251168323,0.7148347060,0.3728153061,0.0603843880,11.0363818501,1.0301167613,0.6957820123
1548685921256148323,0.7422182045,0.3493589954,0.0480808408,11.0555177015,1.2320242614,0.7423614432
1548685921261127323,0.7757150605,0.3230022116,0.0437801631,11.0351858594,1.3629835683,0.8305275735
1548685921266105323,0.8148240557,0.2943340132,0.0448015307,10.9418985838,1.4553992151,0.9255595703
1548685921271085323,0.8585894163,0.2616102605,0.0530340457,10.8031636610,1.4756576368,0.9907497612
1548685921276063323,0.9035957139,0.2303026210,0.0668925507,10.7218362925,1.4863730104,1.0703997570
1548685921281042323,0.9497996625,0.2010284607,0.0788596012,10.6010412305,1.4946365506,1.1119024658
1548685921286021323,0.9940830047,0.1697133137,0.0935298922,10.4336025307,1.4619853512,1.1329500698
1548685921291001323,1.0378644280,0.1421526272,0.1065907819,10.2506159515,1.3620203952,1.1589160651
1548685921295979323,1.0760404331,0.1229385837,0.1178150154,10.0700213538,1.2416296367,1.2071283980
1548685921300958323,1.1056815946,0.1135161174,0.1242739498,9.8547430254,1.0863472738,1.2159642440
1548685921305938323,1.1284963044,0.1087032696,0.1259566520,9.7219880563,0.9311662202,1.2049183446
1548685921310917323,1.1400848156,0.1122552398,0.1180662439,9.6322887528,0.7904583099,1.1616297127
1548685921315896323,1.1402094303,0.1247417430,0.1016782714,9.5820571428,0.6125464457,1.1424309239
1548685921320875323,1.1318110281,0.1435559332,0.0813330485,9.5413934586,0.4899240917,1.0715063204
1548685921325853323,1.1143896557,0.1672717279,0.0538143716,9.5354135050,0.3517223401,1.0387988368
1548685921330832323,1.0886974684,0.1941421154,0.0228756765,9.5808611521,0.2316090812,0.9631828683
1548685921335812323,1.0550102315,0.2169433296,-0.0082580628,9.6215248364,0.0730358525,0.8747466621
1548685921340791323,1.0149679515,0.2458079164,-0.0460526533,9.6645805020,-0.0663073912,0.8273034394
1548685921345770323,0.9703559682,0.2746162170,-0.0770951468,9.7375359356,-0.2236392866,0.7900079543
1548685921350749323,0.9199406191,0.2999311514,-0.1064730553,9.7817875919,-0.3040982264,0.7823915560
1548685921355728323,0.8683300589,0.3220594329,-0.1339586242,9.9001906726,-0.4145083978,0.7808058459
1548685921360707323,0.8148299672,0.3380887738,-0.1547108891,10.0054378553,-0.4119758106,0.7207555024
1548685921365686323,0.7609049384,0.3462898648,-0.1676674507,10.0652373910,-0.4467514232,0.7058816547
1548685921370665323,0.7106804563,0.3501298159,-0.1709879405,10.1477607502,-0.4033892549,0.7422592474
1548685921375644323,0.6624339865,0.3458855308,-0.1705607805,10.2314801001,-0.3035461638,0.7164741371
1548685921380623323,0.6178647262,0.3341380063,-0.1658644013,10.2984555801,-0.1736813650,0.7518692024
1548685921385602323,0.5777077512,0.3212124463,-0.1531515637,10.3199834129,-0.0618977177,0.7597532055
1548685921390581323,0.5438998098,0.3022293393,-0.1348517323,10.3606470971,0.0571195648,0.8107496243
1548685921395559323,0.5137494569,0.2786390346,-0.1147010741,10.4192506421,0.1569318226,0.8310266057
1548685921400539323,0.4884678647,0.2524619040,-0.0921748641,10.4563263542,0.2699362477,0.8293199522
1548685921405518323,0.4687916455,0.2193766846,-0.0672761758,10.4922060756,0.4033679435,0.8803778895
1548685921410497323,0.4542119785,0.1828568254,-0.0429565106,10.5364577320,0.5536335844,0.9184220861
1548685921415476323,0.4434979801,0.1466551052,-0.0210873414,10.5723374534,0.7062923285,0.9260999780
1548685921420455323,0.4395676671,0.1090499475,-0.0008875186,10.5424376856,0.8204162221,0.9065492012
1548685921425434323,0.4431292537,0.0706385545,0.0144145499,10.4981860292,0.9489427829,0.9118086809
1548685921430413323,0.4546758819,0.0296888886,0.0256213232,10.4288185678,1.0546063904,0.9068656792
1548685921435392323,0.4652232246,-0.0051947797,0.0338788651,10.3977228093,1.1579136010,0.8392696570
1548685921440372323,0.4844856580,-0.0388759629,0.0399110922,10.3008475615,1.2527282240,0.8792518248
1548685921445350323,0.5071119315,-0.0713616553,0.0408117779,10.2326760908,1.3319561083,0.8672654914
1548685921450329323,0.5343326577,-0.0977733097,0.0416673279,10.1118810288,1.3630517685,0.8431135215
1548685921455308323,0.5605556459,-0.1195589773,0.0393062886,10.0042418646,1.3965669605,0.8539506128
1548685921460287323,0.5911336492,-0.1367131201,0.0369033510,9.9312864311,1.3868638730,0.8432245812
1548685921465267323,0.6224655020,-0.1521634920,0.0398619796,9.8954067097,1.3387522045,0.8062123861
1548685921470246323,0.6503914037,-0.1673300214,0.0409709700,9.8463710905,1.3266751009,0.8315022169
1548685921475224323,0.6797950027,-0.1804984354,0.0468979837,9.7961394805,1.2785458133,0.8521283875
1548685921480204323,0.7067800186,-0.1931080058,0.0541881861,9.7817875919,1.2508893123,0.7737869781
1548685921485183323,0.7325731106,-0.2083320114,0.0641756786,9.7638477312,1.2172199538,0.7716955510
1548685921490162323,0.7581302440,-0.2209740737,0.0763110252,9.6968722513,1.1666667297,0.7714491767
1548685921495141323,0.7815040525,-0.2324738337,0.0887331294,9.6645805020,1.1029374891,0.7402535769
1548685921500120323,0.8036777699,-0.2448538994,0.1030458029,9.6167408735,1.0367857802,0.7186489418
1548685921505099323,0.8256126598,-0.2589647717,0.1173619352,9.6275047899,1.0007482787,0.6985823406
1548685921510078323,0.8431746532,-0.2727988986,0.1303738818,9.5724892171,0.9802520002,0.7157497408
1548685921515057323,0.8599844913,-0.2848860139,0.1396323925,9.5521573750,0.9261509663,0.6668041357
1548685921520035323,0.8777596255,-0.3018553687,0.1462014982,9.5282375607,0.8383981930,0.6284667677
1548685921525015323,0.8938150040,-0.3153579613,0.1500982214,9.4827899136,0.7842663258,0.6021372443
1548685921529994323,0.9067094039,-0.3311673932,0.1516082384,9.4205983965,0.6988699495,0.5983176850
1548685921534973323,0.9176439101,-0.3417871742,0.1515205335,9.4086384894,0.6063250966,0.5691969183
1548685921539952323,0.9237336028,-0.3469663231,0.1544243509,9.3129592324,0.5052656324,0.5166012376
1548685921544931323,0.9278891226,-0.3527347970,0.1581510515,9.2543556874,0.3802178735,0.4670232106
1548685921549910323,0.9303157370,-0.3507121075,0.1592020501,9.2352198360,0.3092946406,0.4766806381
1548685921554889323,0.9303167761,-0.3455344773,0.1613457814,9.2352198360,0.2456050428,0.4040143281
1548685921559868323,0.9271536511,-0.3369065564,0.1627091664,9.2184759660,0.1710796747,0.3491635452
1548685921564847323,0.9227716160,-0.3230989539,0.1648846156,9.2531596967,0.0990208225,0.3463646208
1548685921569826323,0.9181495786,-0.3118841254,0.1665272590,9.3225271581,0.0378197644,0.2997150068
1548685921574805323,0.9125687629,-0.3024105239,0.1695220757,9.3392710280,0.0174115810,0.2525999737
1548685921579784323,0.9057363582,-0.2900271780,0.1666191186,9.3380750373,-0.0018169356,0.2795841157
1548685921584763323,0.9020092094,-0.2709674433,0.1577771531,9.4050505173,0.0162906443,0.2599096960
1548685921589742323,0.8965733298,-0.2550687822,0.1457309666,9.4600660901,-0.0293060560,0.1759381041
1548685921594721323,0.8928427472,-0.2414720584,0.1342085625,9.5126896815,-0.0640904782,0.1529559736
1548685921599700323,0.8847486550,-0.2299093058,0.1221891362,9.5712932264,-0.1012709401,0.1474774491
1548685921604679323,0.8742069154,-0.2203488530,0.1053602105,9.6179368642,-0.1781218718,0.1281045152
1548685921609658323,0.8607441544,-0.2090639112,0.0872132066,9.6502286135,-0.2285532311,0.1968429851
1548685921614637323,0.8443769882,-0.1989476092,0.0696295883,9.6203288457,-0.2382034616,0.1538779162
1548685921619615323,0.8253763586,-0.1871494640,0.0587796915,9.6406606878,-0.2658173833,0.1770538503
1548685921624595323,0.8061258765,-0.1704542898,0.0484650920,9.6574045578,-0.2537799226,0.1686164193
1548685921629574323,0.7873896597,-0.1583886511,0.0416398082,9.6681684742,-0.1912788010,0.1989334884
1548685921634553323,0.7669752335,-0.1454858445,0.0385872780,9.6131529014,-0.1817328164,0.2207823920
1548685921639532323,0.7487623072,-0.1288520238,0.0403450504,9.5964090314,-0.1445009657,0.3007175279
1548685921644511323,0.7334780158,-0.1076206266,0.0471745329,9.6430526692,-0.0699388913,0.3176471089
1548685921649491323,0.7198882225,-0.0892561023,0.0523805257,9.6657764928,-0.0530873272,0.3829818602
1548685921654469323,0.7072753713,-0.0734834907,0.0578484507,9.7064401770,-0.0290035962,0.4515871138
1548685921659448323,0.6983142911,-0.0588600122,0.0654330113,9.7650437220,-0.0241248897,0.4777499249
1548685921664427323,0.6934861050,-0.0471060530,0.0737889517,9.8451750997,-0.0168163737,0.5165139636
1548685921669406323,0.6867053451,-0.0336219639,0.0805498259,9.9157385518,0.0469598509,0.6233873856
1548685921674386323,0.6825923203,-0.0224283455,0.0864836369,9.9731461061,0.0854844238,0.6073550599
1548685921679365323,0.6794473592,-0.0181335643,0.0894611276,10.0102218182,0.1287907985,0.6537305873
1548685921684344323,0.6816383426,-0.0143923552,0.0923921797,10.1441727780,0.1601991963,0.6554134970
1548685921689322323,0.6838216224,-0.0140961032,0.0926412441,10.2506159515,0.1795569191,0.6715420713
1548685921694302323,0.6840642003,-0.0169721656,0.0915674689,10.3271593572,0.1664322914,0.6962926494
1548685921699280323,0.6886900443,-0.0250259613,0.0918016416,10.3845669114,0.1484774097,0.7295114178
1548685921704260323,0.6916332172,-0.0336767743,0.0944673528,10.4048987535,0.1076448921,0.7351062317
1548685921709238323,0.6914486551,-0.0412142283,0.1019922395,10.3869588928,0.0871941294,0.7330114173
1548685921714218323,0.6919648408,-0.0495857527,0.1044105747,10.3678230414,0.0847672563,0.7684419032
1548685921719197323,0.6895639924,-0.0588259723,0.1052443593,10.2984555801,0.0702618114,0.7834588039
1548685921724176323,0.6866753112,-0.0631745780,0.1074209653,10.2482239701,0.1374948142,0.7981939098
1548685921729154323,0.6823303494,-0.0626372109,0.1112173809,10.2290881187,0.2336065642,0.8183592380
1548685921734133323,0.6828037347,-0.0571575438,0.1112089141,10.1728765552,0.3308744888,0.7593132312
1548685921739113323,0.6871367792,-0.0513539123,0.1076760940,10.1633086295,0.4654520815,0.7664429725
1548685921744092323,0.6946378961,-0.0395101911,0.1092117466,10.1824444809,0.5556023629,0.7532637164
1548685921749071323,0.7040972687,-0.0285390017,0.1136841232,10.2207161837,0.6145321827,0.7070071979
1548685921754050323,0.7174335379,-0.0112188140,0.1199967860,10.1752685366,0.7034014879,0.6935363351
1548685921759029323,0.7315131402,0.0078153392,0.1297917646,10.1226449452,0.7033368848,0.7083212924
1548685921764008323,0.7446252889,0.0334600361,0.1425432848,10.1059010752,0.6912994241,0.7308263294
1548685921768987323,0.7626126821,0.0605394508,0.1603519018,10.1549366945,0.6925613129,0.7184345755
1548685921773965323,0.7811124202,0.0867313187,0.1827208148,10.1967963694,0.6661755102,0.7120092273
1548685921778945323,0.7959980365,0.1111588012,0.2086130566,10.1621126387,0.6445025014,0.7535180874
1548685921783924323,0.8150296050,0.1378827434,0.2395681241,10.1561326852,0.6348816360,0.7887710830
1548685921788903323,0.8357752473,0.1602823252,0.2718539163,10.1202529638,0.6300308263,0.8654609503
1548685921793882323,0.8557847406,0.1818240832,0.3022675149,10.1262329174,0.5771637845,0.9322141108
1548685921798861323,0.8724248476,0.1969970893,0.3348635305,10.0748053167,0.4761586456,1.0302419669
1548685921803840323,0.8895530699,0.2078536120,0.3663847465,10.0173977624,0.3763478560,1.1670369488
